CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,RealBugCount
0,6,116,4,0,1,0,18,1,6,0,0,1,13,19,2,13,18,30,1,1,4,12,38,18,16,31,81,25,0.23,16,56,4,37,0,13,1,91,4,1,5,2,7,2.230769,0,7,3.384615,2,4,1.384615,1,3,0.75,0,0,0,0,0,0,0.689655,0,0,2,0,1,0
0,9,54,3,0,2,0,5,2,9,0,0,2,3,20,2,3,5,10,1,1,3,2,10,5,5,11,27,7,0.74,7,18,3,12,0,3,2,50,5,0,3,2,5,2.666667,1,5,3.333333,2,3,1.666667,1,2,1,0,0,0,0,0,0,0.537037,0,0,2,0,2,0
1,8,80,3,0,2,0,12,2,8,0,0,2,8,18,3,8,12,13,1,3,3,6,26,12,12,19,50,16,0.36,12,35,3,22,0,8,2,50,4,0,4,2,5,1.875,0,5,2.5,0,3,1.5,1,2,0.833333,0,0,0,0,0,0,0.5125,0,0,2,0,2,0
2,7,473,7,0,1,0,91,2,8,0,0,2,56,41,7,56,88,102,3,15,8,51,207,88,69,128,355,133,0.12,79,261,7,181,0,56,2,91,2,4,11,3,11,1.625,0,14,2.982143,0,10,1.696429,1,4,0.609375,0,0,0,0,0,0,0.534884,0,0,2,0,2,0
0,3,135,1,0,1,0,17,1,3,0,0,1,17,57,2,17,17,23,3,0,1,14,17,17,17,26,58,13,0.98,20,39,1,21,0,17,1,0,3,0,2,2,7,0.588235,0,2,0.941176,0,1,1,1,0,0,0,0,0,0,0,0,0.992593,0,0,1,0,1,0
4,10,317,8,0,1,0,55,2,12,2,0,2,23,36,5,23,50,65,2,8,11,17,140,50,28,71,226,88,0.16,61,159,8,109,1,21,2,78,1,0,5,2,11,3.478261,0,15,3.73913,0,10,2.304348,1,5,1.206897,0,0,0,0,0,0,0.996845,0,0,1,0,1,0
0,5,150,2,0,1,0,27,1,5,0,0,1,23,19,3,23,27,28,3,3,2,20,46,27,23,36,102,32,0.19,29,68,2,40,0,23,1,35,3,0,5,2,8,1.956522,0,4,1.565217,0,2,1.086957,1,1,0.296296,0,0,0,0,0,0,0.66,0,0,2,0,2,0
1,9,251,5,0,1,0,53,2,10,0,1,2,24,49,4,24,46,45,4,4,9,19,98,46,35,56,173,59,0.28,29,115,5,67,0,24,2,93,3,2,7,2,7,2.333333,0,8,3.416667,0,5,1.916667,1,4,1.172414,0,0,0,0,0,0,0.733068,0,0,2,0,2,0
1,3,58,2,0,1,1,7,1,3,0,0,1,6,19,1,6,7,12,1,2,2,4,12,7,6,12,30,11,0.63,9,23,2,15,0,6,1,50,1,4,0,2,5,2,0,4,2,0,2,1.166667,1,1,0.5,0,0,0,0,0,0,0.517241,0,0,2,0,2,0
0,2,36,1,0,1,0,3,1,2,0,0,1,3,15,1,3,3,11,0,0,1,3,2,3,3,11,16,2,0.94,5,13,1,10,0,3,1,0,1,2,1,3,2,1.333333,1,1,0.666667,0,1,1,1,0,0,0,0,0,0,0,0,0.722222,0,0,2,0,0,0
2,8,346,9,0,1,0,64,2,10,0,1,2,27,57,2,27,58,55,10,4,9,15,153,62,34,58,250,130,0.23,40,188,6,131,0,27,2,70,1,1,5,1,7,3.185185,0,14,3.62963,1,32,3.333333,1,4,0.966667,0,5,5,2,212,33,0.49422,0.8,0,2,2,1,1
0,4,399,5,0,1,0,52,1,6,0,2,1,39,158,1,39,48,79,3,7,9,36,80,48,39,79,191,64,0.83,51,143,5,94,0,39,1,86,1,0,4,2,7,1.846154,0,12,2.282051,0,8,1.333333,1,2,0.243902,0,3,3,2,29,10,0.506266,0.666667,0,3,2,1,0
1,4,379,5,0,1,0,39,1,7,0,2,1,31,151,2,31,38,73,0,6,5,30,71,38,31,75,173,56,0.87,56,131,5,91,0,31,1,84,2,0,4,2,6,2,0,12,2.451613,0,12,1.451613,1,2,0.294118,0,0,0,0,0,0,0.989446,0,0,1,0,2,0
19,6,395,7,0,1,1,96,2,6,39,0,2,46,19,3,46,92,93,0,2,9,27,175,92,66,100,324,146,0.06,52,246,7,152,0,7,2,97,1,0,5,2,10,2.608696,0,13,3.956522,2,8,2.152174,1,3,0.862745,0,0,0,0,0,0,0.924242,0,0,1,0,2,3
1,6,37,2,0,1,0,4,1,6,3,0,1,3,1,1,3,4,18,0,0,2,2,11,4,3,18,31,6,0.03,5,24,2,19,0,0,1,0,1,0,0,1,5,3,2,4,2.666667,1,2,1.333333,1,1,0.6,0,0,0,0,0,0,1,0,0,1,0,0,0
0,7,161,5,0,1,0,24,2,7,4,0,2,13,23,1,13,24,49,7,2,5,6,61,24,13,50,115,38,0.2,23,88,5,66,0,9,2,76,3,0,2,1,4,2.461538,0,12,4.769231,1,7,2,1,3,1,0,0,0,0,0,0,0.639752,0,0,4,0,0,0
0,6,60,3,1,1,0,7,1,6,3,0,1,5,18,3,5,7,13,0,0,3,4,17,7,5,15,37,10,0.49,5,25,3,17,0,2,1,0,1,0,0,2,6,2.4,0,3,2.2,2,3,1.4,1,2,0.666667,0,0,0,0,0,0,0.733333,0,0,2,0,0,0
4,9,448,21,0,1,0,79,3,14,0,4,2,27,142,1,27,56,48,10,7,21,13,174,71,27,49,264,138,0.54,42,187,10,135,0,27,3,84,3,0,1,1,10,2.333333,0,15,2.925926,0,17,2.888889,1,3,0.62069,0,5,5,2,138,34,0.287946,0.6,0,6,2,1,0
0,4,79,3,0,1,0,9,1,7,0,2,1,6,37,1,6,8,10,0,2,4,6,12,8,8,10,33,10,1.12,9,20,3,11,0,6,2,41,1,0,1,1,3,1.333333,0,5,2.5,1,3,1.333333,1,2,0.75,0,1,1,1,3,3,0.772152,1,0,2,1,2,0
0,3,49,1,0,1,0,5,1,3,2,0,1,5,21,1,5,5,9,0,1,1,5,5,5,5,9,20,5,1.05,8,14,1,8,0,3,1,60,1,0,2,1,5,3,2,3,2.4,2,1,1,1,0,0,0,0,0,0,0,0,0.734694,0,0,2,0,0,0
0,3,68,1,0,1,0,8,1,3,0,0,1,8,21,1,8,8,15,6,3,1,2,10,8,8,15,34,10,0.62,13,25,1,16,0,8,1,79,3,0,1,1,5,1.75,0,5,1.625,0,1,1,1,0,0,0,0,0,0,0,0,0.75,0,0,3,0,0,0
1,8,300,9,0,2,1,49,3,18,1,9,3,13,151,1,13,38,35,0,3,17,12,75,38,31,34,121,63,1.25,28,97,9,61,0,12,4,50,1,0,0,2,10,5.384615,1,8,3.230769,1,10,3.153846,1,2,0.733333,0,1,1,1,3,3,0.684385,1,0,3,1,1,0
1,9,154,5,0,1,0,19,2,10,0,0,2,10,27,1,10,19,39,8,2,5,1,66,19,10,40,111,41,0.24,16,81,5,63,0,10,2,70,3,0,1,1,7,3.3,0,14,3.9,0,6,2.2,1,2,0.75,0,0,0,0,0,0,0.792208,0,0,3,0,0,0
0,5,178,7,0,1,0,23,2,6,0,0,2,15,32,8,15,23,37,1,6,7,14,74,23,15,43,122,46,0.26,26,89,7,64,0,15,2,65,3,5,2,2,11,2.6,0,7,2.6,1,24,2.666667,1,2,0.4,0,0,0,0,0,0,0.573034,0,0,3,0,0,0
1,7,74,3,0,1,0,7,2,9,1,0,2,4,15,2,4,7,24,0,3,3,3,21,7,4,24,43,10,0.35,16,34,3,26,1,3,2,66,2,1,1,1,5,2.75,0,9,5.75,1,3,1.75,1,2,1,0,0,0,0,0,0,0.77027,0,0,2,0,1,0
1,5,199,7,0,1,0,36,2,6,0,0,2,19,41,2,19,33,29,0,8,10,18,77,33,19,35,130,61,0.32,28,96,7,62,0,19,2,84,2,0,1,2,8,1.789474,0,10,2.052632,1,10,1.894737,1,2,0.5,0,4,4,3,48,14,0.869347,0.5,0,3,3,0,0
0,3,134,2,0,1,0,23,1,3,0,0,1,21,24,1,21,23,35,0,1,2,21,30,23,21,36,84,26,0.29,26,62,2,39,0,21,1,19,2,0,0,1,4,1.428571,0,6,2.142857,0,2,1.095238,1,5,0.375,0,0,0,0,0,0,1,0,0,1,0,0,0
0,6,179,4,0,1,0,27,2,6,0,0,2,16,21,1,16,27,42,4,6,4,12,56,27,16,42,119,43,0.18,39,85,4,58,0,16,2,84,2,2,4,1,4,1.875,1,6,2.25,0,8,1.9375,1,2,0.722222,0,0,0,0,0,0,0.972222,0,0,1,0,1,0
1,11,148,8,0,2,0,17,3,12,0,1,3,6,43,1,6,16,26,0,8,9,5,40,16,12,23,83,32,0.52,22,55,8,38,0,6,3,70,1,0,0,2,9,3.333333,0,13,4,0,17,4.166667,1,3,1.5,0,0,0,0,0,0,0.925676,0,0,2,0,1,0
0,2,75,1,0,1,0,7,1,3,0,0,1,7,32,1,7,7,16,0,1,1,7,7,7,7,16,30,6,1.07,13,22,1,14,0,7,1,28,2,0,1,1,2,1,0,4,2.142857,1,1,1,1,0,0,0,2,2,2,4,4,0.76,0.5,0,3,2,1,0
0,30,79,7,0,1,0,7,7,41,0,2,7,1,23,1,1,7,18,1,0,7,0,22,7,1,19,41,15,0.56,15,34,7,27,9,1,7,0,3,1,5,1,6,6,6,14,14,14,14,14,14,3,3,3,0,0,0,0,0,1,0,0,1,0,0,0
2,10,411,9,0,1,0,46,2,16,1,4,2,18,130,1,18,41,74,4,9,14,12,132,41,18,75,223,88,0.58,58,163,9,121,1,17,3,85,2,0,12,1,8,2.388889,1,34,5.388889,1,136,9.777778,1,3,0.95,0,5,5,2,58,12,0.447689,0.6,0,4,2,2,0
0,7,811,40,0,1,0,117,2,13,0,5,2,47,319,1,47,103,120,6,23,50,41,236,103,47,128,418,182,0.76,76,310,40,212,0,47,2,93,2,0,3,1,23,1.93617,0,44,2.702128,1,7840801,166827.255319,1,5,0.530612,0,15,15,5,1321,930,0.371147,0.333333,0,3,5,7,1
0,25,108,9,0,1,0,10,5,33,0,0,5,2,21,1,2,10,26,1,1,9,1,38,10,2,28,64,27,0.33,23,55,9,45,7,2,5,0,3,1,4,1,6,3.5,1,20,10.5,1,36,18.5,1,3,2.25,0,0,0,0,0,0,1,0,0,1,0,0,0
1,12,346,16,0,1,0,41,2,18,0,5,2,15,105,3,15,35,81,0,14,16,14,131,35,15,81,215,65,0.49,35,146,16,109,0,15,3,80,2,0,5,2,13,2.266667,0,28,4.4,0,703,48.266667,1,3,0.684211,0,3,3,2,136,16,0.768786,0.666667,0,2,2,2,0
0,3,56,1,0,1,0,6,1,3,0,0,1,6,21,1,6,6,11,0,1,1,6,7,6,6,11,25,7,0.84,10,18,1,11,0,6,1,0,1,0,0,1,10,5,1,2,1.166667,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,7,128,5,0,2,0,14,2,10,0,2,2,6,60,1,6,13,22,0,2,5,5,25,13,10,23,58,21,1.03,10,44,5,30,0,6,2,50,2,0,2,1,3,1.833333,1,6,3.166667,1,9,2.833333,1,2,1.125,0,0,0,0,0,0,0.882813,0,0,2,0,0,0
1,7,255,5,0,1,0,35,2,8,0,0,2,20,39,4,20,35,49,1,7,5,18,83,35,20,45,172,75,0.23,48,120,5,81,0,20,2,84,4,0,6,1,4,1.45,0,23,3.55,1,16,2.5,1,1,0.48,0,0,0,0,0,0,1,0,0,1,0,0,0
2,13,152,8,0,1,0,27,3,14,0,0,3,8,25,3,8,27,45,0,2,8,6,68,27,11,49,115,52,0.22,12,101,8,74,0,8,3,66,2,0,1,2,9,2.375,0,10,4,0,26,6.25,1,4,1.583333,0,0,0,0,0,0,0.5,0,0,3,0,1,0
0,1,34,1,1,1,0,1,1,6,0,5,1,1,26,1,1,1,4,0,0,1,0,0,1,1,4,5,0,5.2,3,4,1,3,0,1,1,0,0,2,0,0,13,13,13,1,1,1,1,1,1,4,1,0,0,0,0,0,0,0.882353,0,0,2,0,0,0
1,13,100,8,0,1,0,14,4,21,0,7,4,3,43,1,3,11,15,0,1,11,2,27,11,3,15,45,22,0.96,13,37,8,25,2,3,5,66,1,0,3,2,4,2.666667,1,14,7,2,33,12,1,3,2,0,0,0,0,0,0,0.95,0,0,1,0,2,1
13,18,2675,99,0,1,0,535,4,21,4,1,3,115,159,2,115,340,560,97,3,99,5,1624,499,147,575,2118,1015,0.08,407,1590,17,1260,2,111,5,94,2,0,92,3,141,8.347826,1,44,8.347826,1,2560,34.930435,1,4,1.050847,0,21,21,4,244,90,0.558131,0.380952,1,4,3,8,9
0,3,29,1,0,1,0,1,1,3,0,0,1,1,18,1,1,1,5,0,0,1,1,1,1,1,5,8,1,2.25,3,6,1,4,0,1,1,0,2,0,2,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,3,0.862069,1,0,2,1,0,0
0,3,42,1,0,1,0,3,1,3,0,0,1,3,20,1,3,3,8,0,1,1,3,5,3,3,8,17,5,1.18,5,13,1,9,0,3,1,0,6,0,1,1,3,1.666667,1,7,4.666667,1,1,1,1,0,0,0,0,0,0,0,0,0.738095,0,0,3,0,1,0
0,3,53,2,0,1,0,9,2,3,1,0,2,6,19,1,6,9,10,1,1,2,5,8,9,6,10,25,8,0.76,9,18,2,11,0,5,2,16,2,0,0,1,19,5.666667,3,3,2.333333,1,1,1,1,0,0,0,0,0,0,0,0,0.886792,0,0,2,0,1,0
0,13,49,2,0,1,2,5,2,15,2,1,2,2,2,1,2,4,21,0,0,3,2,21,4,2,21,40,13,0.05,7,34,2,29,1,0,3,75,1,0,8,1,9,7.5,6,9,6.5,4,2,2,2,1,1,1,0,0,0,0,0,0.959184,0,0,1,0,1,0
0,5,154,7,0,1,0,28,2,5,0,0,2,18,23,1,18,28,33,0,5,7,18,47,28,26,33,104,43,0.22,27,76,7,47,0,18,2,82,2,0,0,2,15,3.944444,1,5,2.222222,1,7,1.611111,1,2,0.4,0,0,0,0,0,0,0.896104,0,0,2,0,0,0
0,7,68,6,0,1,0,10,3,13,0,4,3,3,27,1,3,9,11,0,2,7,3,12,9,3,11,31,10,0.87,10,21,6,11,1,3,3,50,2,0,1,2,9,5.333333,3,6,3.666667,2,9,4,1,4,2.833333,0,2,2,2,20,8,0.764706,0.5,0,2,2,0,0
2,49,234,5,0,1,0,14,2,51,0,2,2,4,25,1,4,8,12,0,2,5,2,188,8,4,12,207,183,0.12,8,195,5,186,0,4,4,62,2,0,1,1,172,45.25,2,8,4.25,3,5,2,1,3,1.5,0,0,0,0,0,0,0.931624,0,0,2,0,0,0
4,13,208,4,0,1,0,15,2,17,9,2,2,9,41,1,9,15,79,0,0,4,5,95,15,9,79,142,38,0.29,26,117,4,101,1,0,2,0,1,0,13,1,6,3.777778,2,17,8,2,6,2,1,2,0.727273,0,0,0,0,0,0,0.980769,0,0,1,0,1,0
4,6,151,4,0,1,0,15,2,12,0,6,2,9,73,1,9,15,24,0,2,4,5,33,15,9,24,64,25,1.14,15,49,4,33,0,9,2,61,2,0,1,1,3,2,1,5,3.111111,1,4,1.666667,1,2,0.818182,0,0,0,0,0,0,0.89404,0,0,2,0,0,0
4,12,207,4,0,1,0,24,2,13,1,0,2,11,24,4,11,24,47,0,12,4,7,109,24,13,49,157,80,0.15,26,129,4,103,0,10,2,77,2,0,1,2,14,4,0,22,7.454545,3,5,2.363636,1,2,0.9375,0,1,1,1,1,1,0.894231,1,0,2,1,3,0
0,4,64,5,0,2,0,11,2,5,0,0,2,6,21,1,6,10,12,0,2,6,6,14,10,10,12,32,17,0.66,11,29,5,18,0,6,2,16,1,0,0,1,11,4.166667,2,3,1.5,1,5,1.666667,1,1,0.375,0,0,0,0,0,0,0.9375,0,0,2,0,0,0
0,20,193,10,0,2,3,25,5,30,4,8,5,5,62,2,5,24,32,0,0,10,5,73,24,9,33,116,57,0.53,19,90,10,65,1,1,5,50,1,0,2,2,7,3.8,0,13,8,3,10,4.8,1,4,2.375,0,0,0,0,0,0,0.756477,0,0,4,0,0,0
0,17,108,20,0,2,0,26,8,24,0,6,8,3,41,1,3,24,15,0,2,22,3,39,24,6,16,60,46,0.68,10,62,20,37,1,3,9,0,1,0,1,1,13,9.666667,4,10,5.666667,3,1667,557.333333,1,4,2.6,0,0,0,0,0,0,0.953704,0,0,1,0,2,0
1,4,1161,2,0,1,0,443,2,4,0,0,2,222,32,1,222,443,451,0,3,2,221,451,443,222,451,904,449,0.04,225,900,2,456,0,222,2,98,1,0,1,2,220,2.977477,1,6,4.004505,2,2,1.995495,1,5,1.013333,0,0,0,0,0,0,0.989664,0,0,1,0,3,0
0,7,62,2,0,1,0,4,1,8,0,0,1,3,23,1,3,4,16,1,0,2,2,15,4,3,16,30,9,0.77,9,25,2,20,0,3,1,0,2,0,4,1,2,1.333333,1,11,5,2,2,1.333333,1,1,0.6,0,0,0,0,0,0,0.935484,0,0,2,0,0,0
4,35,376,216,0,1,0,240,26,36,0,0,2,9,28,1,9,22,30,0,4,217,5,286,238,12,30,327,57,0.09,21,87,5,64,0,9,27,63,2,0,3,1,216,27.555556,1,12,4.555556,1,12,4.111111,1,2,1,0,0,0,0,0,0,0.970745,0,0,1,0,2,0
2,33,316,215,0,1,0,227,28,34,0,0,2,8,27,1,8,13,21,0,3,215,6,246,226,8,21,275,26,0.1,14,47,3,33,0,8,28,62,2,0,1,1,216,29,1,4,2.375,1,4,1.875,1,1,0.6,0,0,0,0,0,0,0.943038,0,0,1,0,2,0
0,3,43,2,0,1,0,4,1,3,0,0,1,3,21,1,3,4,9,0,1,2,3,4,4,3,9,18,4,1.17,4,13,2,8,0,3,1,0,2,0,1,1,4,2.333333,1,2,1.333333,1,2,1.333333,1,1,0.6,0,0,0,0,0,0,0.906977,0,0,2,0,0,0
0,5,50,2,0,1,0,3,2,8,0,2,2,2,26,1,2,3,8,0,2,2,2,6,3,2,8,18,5,1.44,6,13,2,9,0,2,2,0,2,0,1,1,5,4,3,3,2.5,2,2,1.5,1,1,0.75,0,0,0,0,0,0,0.92,0,0,2,0,0,0
0,5,43,1,0,1,0,2,1,7,0,2,1,2,25,1,2,2,5,0,0,1,2,6,2,2,5,14,6,1.79,4,11,1,8,0,2,1,0,2,0,2,1,7,4,1,5,3.5,2,1,1,1,0,0,0,0,0,0,0,0,0.883721,0,0,2,0,1,0
1,45,255,100,0,2,0,113,27,55,0,23,4,4,114,1,4,15,14,1,0,106,2,164,107,6,14,189,63,0.6,25,77,8,61,4,4,28,0,2,0,2,1,96,27.75,2,25,8.5,2,24,8.75,1,4,2.166667,0,0,0,0,0,0,0.937255,0,0,1,0,4,0
2,4,1069,9,0,1,0,250,1,4,0,0,1,173,155,1,173,232,194,4,8,14,167,302,232,173,196,722,279,0.21,195,475,9,242,0,173,1,98,2,0,1,1,138,3.190751,0,7,1.300578,0,30,1.722543,1,5,0.274286,0,0,0,0,0,0,0.971936,0,0,1,0,3,0
0,13,535,217,0,1,0,269,8,13,0,0,2,34,24,1,34,55,66,32,2,217,2,373,269,34,66,471,567,0.05,41,633,5,578,0,34,8,86,1,3,2,2,222,10.911765,1,217,9.794118,0,217,7.911765,1,4,0.805556,0,0,0,0,0,0,0.949533,0,0,1,0,3,0
0,1,255,1,220,1,0,220,1,1,0,0,1,220,22,1,220,220,227,0,4,1,0,4,220,220,227,228,0,0.1,6,227,1,226,0,220,1,100,0,2,1,0,2,2,2,1,0.004545,0,1,1,1,0,0,0,0,0,0,0,0,0.968627,0,0,1,0,3,0
0,1,253,1,0,1,0,220,1,1,0,0,1,220,23,1,220,220,223,0,0,1,220,216,220,220,223,224,216,0.1,6,439,1,218,0,220,1,0,1,10,1,2,215,2.931818,0,1,0.981818,0,1,1,1,0,0,0,0,0,0,0,0,0.976285,0,0,1,0,2,0
2,10,150,6,0,2,0,23,3,14,0,4,3,7,53,1,7,18,22,0,5,7,5,49,18,13,23,81,43,0.65,16,66,6,49,0,7,3,68,2,0,1,1,13,5.285714,1,9,3.142857,1,5,2.285714,1,1,0.666667,0,0,0,0,0,0,0.906667,0,0,2,0,2,0
1,3,82,3,0,1,0,14,1,4,0,0,1,10,24,1,10,14,19,0,3,3,9,18,14,10,21,46,15,0.52,12,36,3,23,0,10,1,73,2,6,2,1,13,6.4,0,8,2.1,1,3,1.4,1,7,1.153846,0,1,1,1,14,35,0.585366,1,0,4,1,1,1
0,5,179,9,0,1,9,28,2,7,1,1,1,16,53,1,16,20,39,0,6,9,16,59,27,16,38,105,34,0.5,21,72,3,51,0,15,2,90,2,0,2,1,19,5,1,3,1.25,1,9,1.6875,1,2,0.444444,0,2,2,1,23,20,0.430168,1,0,4,1,1,2
0,3,85,1,0,1,0,11,1,3,0,0,1,11,28,1,11,11,17,0,4,1,11,18,11,11,17,43,14,0.65,14,31,1,19,0,11,1,72,1,6,1,1,96,19.363636,2,8,1.909091,1,1,1,1,0,0,0,0,0,0,0,0,0.317647,0,0,5,0,0,0
0,5,150,5,0,1,0,24,2,5,0,0,2,16,22,1,16,24,47,1,0,5,15,52,24,19,50,108,43,0.2,20,93,5,70,0,16,2,0,3,3,21,2,15,2.4375,1,11,4.875,2,6,1.5625,1,2,0.555556,0,1,1,1,3,3,1,1,0,1,1,0,0
0,4,201,5,0,1,0,35,1,4,0,0,1,27,16,1,27,35,67,5,0,5,22,70,35,30,69,152,59,0.11,33,128,5,95,0,27,1,0,2,11,31,2,35,5,1,10,2.666667,0,6,1.333333,1,2,0.344828,0,1,1,1,3,3,0.930348,1,0,2,1,1,0
0,9,317,11,0,3,42,64,3,14,13,4,3,13,84,1,13,44,62,0,0,12,13,143,44,42,41,199,81,0.42,34,122,11,77,0,0,5,88,1,0,10,1,35,11.538462,1,5,2.615385,1,11,3.615385,1,2,0.933333,0,4,4,2,66,24,0.807571,0.75,0,2,2,2,0
3,7,1136,14,0,1,3,241,2,9,0,1,2,98,212,2,98,215,245,3,30,14,92,459,215,140,253,788,376,0.27,136,629,14,428,0,98,2,96,3,3,24,2,100,9.642857,1,18,4.112245,1,33,3.193878,1,7,0.881188,0,22,22,4,366,321,0.452465,0.590909,0,3,4,7,11
0,3,284,4,0,1,0,59,1,3,0,0,1,53,22,1,53,59,68,1,0,4,52,85,59,53,72,204,77,0.11,58,149,4,93,0,53,1,0,1,7,55,2,7,2.207547,0,8,2.45283,0,4,1.113208,1,2,0.163636,0,3,3,2,14,41,0.714789,0.666667,0,2,2,6,0
0,5,175,5,1,1,0,25,2,7,0,1,2,15,48,1,15,23,44,0,7,7,14,53,23,15,46,106,38,0.45,21,84,5,62,0,15,2,82,1,0,10,1,6,3.2,1,17,3.466667,1,8,1.733333,1,3,0.764706,0,0,0,0,0,0,0.485714,0,0,3,0,3,0
0,6,56,3,0,2,0,7,2,7,0,0,2,3,21,1,3,6,13,0,0,4,3,12,6,5,14,26,11,0.81,9,25,3,18,0,3,2,0,4,0,8,1,11,7.333333,2,5,3.666667,2,3,2,1,1,0.8,0,1,1,1,3,5,0.375,1,0,4,1,0,0
0,3,67,1,0,1,0,10,1,3,0,0,1,10,15,1,10,10,16,0,3,1,10,13,10,10,16,38,11,0.39,14,27,1,16,0,10,1,80,1,0,3,2,8,1.5,0,3,1.3,1,1,1,1,0,0,0,4,4,1,12,4,0.761194,1,0,3,1,0,0
0,5,45,2,0,1,0,3,2,5,0,0,2,2,22,1,2,3,10,0,0,2,2,6,3,2,11,18,4,1.22,5,15,2,12,0,2,2,0,4,0,2,1,2,1.5,1,7,5.5,4,2,1.5,1,3,1.2,0,0,0,0,0,0,0.711111,0,0,2,0,0,0
0,3,75,2,0,1,2,10,1,3,0,0,1,9,21,1,9,10,19,0,0,2,9,13,10,9,19,40,11,0.53,14,30,2,19,0,9,1,100,4,0,4,1,9,3.888889,1,5,2.333333,1,2,1.111111,1,1,0.272727,0,0,0,0,0,0,0.56,0,0,3,0,0,0
1,6,138,7,0,1,0,25,2,6,1,0,2,13,26,1,13,24,33,0,3,8,12,46,24,13,37,92,39,0.28,20,76,7,54,0,12,2,66,3,0,3,1,8,2.692308,0,9,2.692308,1,24,3.153846,1,3,0.866667,0,0,0,0,0,0,0.536232,0,0,3,0,1,0
0,3,46,1,0,1,0,4,1,3,0,0,1,4,21,1,4,4,8,0,0,1,4,6,4,4,8,18,5,1.17,7,13,1,8,0,4,1,0,4,0,2,1,6,2.5,1,7,3,1,1,1,1,0,0,0,0,0,0,0,0,0.521739,0,0,3,0,0,0
0,4,116,2,0,1,0,14,1,5,2,0,1,12,29,1,12,14,29,0,3,2,12,24,14,12,27,63,19,0.46,24,46,2,31,0,10,1,52,3,1,8,1,22,8.75,1,5,2.5,1,2,1.166667,1,1,0.285714,0,0,0,0,0,0,0.525862,0,0,4,0,2,0
0,3,54,1,0,1,0,6,1,3,0,0,1,6,18,1,6,6,12,0,1,1,6,8,6,6,12,26,7,0.69,10,19,1,12,0,6,1,16,3,0,3,1,3,1.833333,1,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0.611111,0,0,4,0,0,0
0,3,52,1,0,1,0,5,1,3,0,0,1,5,22,1,5,5,11,0,1,1,5,8,5,5,11,23,7,0.96,8,18,1,12,0,5,1,19,3,1,3,1,13,7.4,2,4,2.2,1,1,1,1,0,0,0,0,0,0,0,0,0.615385,0,0,3,0,2,0
0,3,88,1,0,1,0,12,1,3,1,0,1,12,21,1,12,12,21,0,3,1,12,21,12,12,21,51,17,0.41,16,38,1,25,0,11,1,75,3,0,3,1,10,3.083333,1,7,2.416667,1,1,1,1,0,0,0,0,0,0,0,0,0.545455,0,0,3,0,2,0
0,3,49,1,0,1,0,5,1,3,0,0,1,5,22,1,5,5,9,0,0,1,5,5,5,5,9,20,5,1.1,7,14,1,8,0,5,1,0,3,0,3,1,20,4.4,0,4,2.2,1,1,1,1,0,0,0,0,0,0,0,0,0.591837,0,0,4,0,0,0
0,3,77,1,0,1,0,10,1,3,0,0,1,9,22,1,9,9,20,0,3,2,9,11,9,9,20,41,11,0.54,14,31,1,21,0,9,1,66,3,0,7,1,6,3.333333,0,4,1.555556,1,1,1,1,0,0,0,0,0,0,0,0,0.805195,0,0,2,0,1,0
0,5,86,3,0,1,0,9,1,5,0,0,1,7,29,1,7,9,18,0,1,3,7,19,9,7,19,44,15,0.66,13,34,3,25,0,7,1,57,4,0,3,1,4,1.428571,0,8,3.142857,1,3,1.285714,1,2,0.666667,0,0,0,0,0,0,0.988372,0,0,1,0,1,0
0,3,97,2,0,1,6,14,1,3,0,0,1,12,29,1,12,14,24,0,2,2,12,20,14,12,24,51,14,0.57,17,38,2,24,0,12,1,89,3,1,3,1,31,5.583333,0,5,1.666667,1,2,1.083333,1,1,0.214286,0,2,2,2,31,1,0.453608,0.5,0,4,2,2,0
0,4,83,3,0,1,0,13,1,4,0,0,1,9,22,1,9,12,17,0,1,3,9,23,12,9,17,49,18,0.45,12,35,3,22,0,9,1,44,3,0,4,1,13,4.777778,1,6,3,1,3,1.333333,1,1,0.363636,0,0,0,0,0,0,0.409639,0,0,3,0,2,0
