 cbo , dit , fanIn , fanOut , lcom , noc , numberOfAttributes , numberOfAttributesInherited , numberOfLinesOfCode , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , rfc , wmc , bugs , 
4,2,4,0,66,0,2,152,40,12,41,2,1,0,11,14,13,0, 
13,3,5,10,231,0,20,119,468,22,40,0,0,20,22,81,139,0, 
3,4,1,2,0,0,2,43,10,1,33,0,0,2,1,5,1,0, 
2,1,2,0,91,3,4,0,79,14,8,4,0,0,14,20,30,0, 
2,2,2,0,0,0,0,2,3,1,33,0,0,0,1,1,1,0, 
6,6,1,5,3,0,0,394,59,3,102,0,0,0,3,24,15,0, 
15,6,1,14,91,0,0,415,799,14,117,0,2,0,12,289,179,0, 
2,2,1,1,15,0,3,1,30,6,12,0,0,0,6,13,9,0, 
11,2,1,11,66,0,1,68,222,12,33,0,0,0,4,71,87,1, 
7,2,0,7,55,0,9,4,158,11,33,0,0,9,11,34,34,0, 
3,1,3,0,6,0,0,0,10,4,8,0,0,0,4,5,1,0, 
2,3,2,0,0,0,3,4,0,1,19,0,0,3,1,1,0,0, 
16,5,1,15,6,0,2,426,311,4,94,0,0,2,4,118,83,2, 
8,4,2,7,171,0,9,99,118,19,100,3,0,0,3,63,30,0, 
1,2,1,0,0,0,0,2,3,1,33,0,0,0,1,1,1,0, 
3,6,2,1,55,0,8,385,63,11,95,1,0,3,10,24,19,0, 
4,3,1,3,105,0,5,95,96,15,73,3,0,0,5,48,25,0, 
4,1,2,3,15,7,3,5,24,6,13,0,0,0,5,13,7,0, 
2,3,1,1,1,0,1,1,7,2,30,1,0,0,2,3,2,0, 
7,3,2,5,120,0,7,95,108,16,73,4,0,0,6,59,27,0, 
8,2,6,2,91,2,0,95,15,14,68,0,0,0,10,19,5,0, 
3,4,1,2,3,0,0,410,22,3,66,0,0,0,3,9,4,0, 
2,5,2,0,3,1,0,388,16,3,78,0,0,0,3,6,5,0, 
4,6,0,4,10,0,2,385,85,5,79,0,0,1,5,16,16,0, 
12,3,1,11,15,0,7,380,232,6,38,2,0,5,6,85,40,0, 
4,1,3,1,55,0,262,0,2140,11,8,0,2,259,9,281,480,2, 
6,1,3,3,1,0,1,0,51,2,8,1,0,0,2,18,11,1, 
0,3,0,0,1,0,1,159,6,2,30,1,0,0,1,2,2,0, 
4,3,1,3,15,1,3,2,51,6,19,1,1,0,5,20,14,0, 
26,2,22,4,10,22,1,95,48,5,68,1,0,0,2,17,10,0, 
35,2,27,8,55,19,0,380,99,11,27,0,0,0,11,38,21,0, 
9,2,5,5,153,0,8,95,121,18,68,5,0,0,8,61,31,0, 
3,6,1,2,3,0,0,394,23,3,107,0,0,0,3,11,9,0, 
4,4,2,3,21,1,1,52,30,7,127,0,0,1,4,15,11,0, 
29,2,2,28,120,0,5,28,282,16,25,1,3,4,7,106,60,0, 
5,1,2,3,55,0,5,0,78,11,8,0,0,4,11,24,23,0, 
2,6,0,2,21,0,1,384,38,7,79,0,0,0,7,14,11,0, 
4,2,3,1,10,3,2,2,15,5,14,0,0,0,2,6,5,0, 
3,5,3,0,10,0,2,8,12,5,33,0,0,0,3,6,4,0, 
13,5,0,13,36,0,9,412,445,9,94,0,0,9,9,142,141,0, 
7,3,0,7,15,0,1,2,38,6,17,1,0,0,6,22,8,0, 
4,6,1,3,3,0,1,394,38,3,107,0,0,1,3,16,14,0, 
4,2,1,3,15,0,5,0,28,6,24,5,0,0,5,11,8,0, 
20,5,2,18,231,4,10,384,547,22,85,0,0,7,22,197,168,6, 
13,2,1,13,10,0,0,18,141,5,62,0,0,0,2,66,31,0, 
7,2,1,7,55,1,8,4,186,11,33,0,0,8,11,36,56,0, 
11,1,5,9,21,0,2,0,128,7,8,1,1,0,6,59,20,0, 
17,5,11,6,276,0,10,9,193,24,42,0,0,0,20,54,56,0, 
13,5,1,12,10,1,5,392,142,5,93,0,0,5,4,65,49,0, 
13,2,6,8,435,2,12,3,392,30,30,2,5,0,18,133,112,0, 
58,1,25,40,2080,0,182,0,1058,65,0,2,11,0,54,413,217,4, 
13,3,1,12,66,0,14,1,1081,12,40,14,0,0,11,352,258,1, 
2,1,1,1,6,0,1,0,17,4,11,0,0,1,3,10,5,0, 
15,1,12,3,45,5,3,0,67,10,8,0,0,3,9,15,14,0, 
4,2,2,2,66,0,3,95,63,12,68,2,0,0,3,32,17,0, 
6,3,1,5,36,0,3,135,123,9,67,0,0,3,2,26,34,0, 
14,7,3,13,91,1,0,69,81,14,229,0,0,0,11,59,23,2, 
9,2,4,5,78,1,4,402,193,13,8,0,1,3,7,34,53,1, 
16,2,1,15,153,0,2,133,638,18,46,2,1,0,2,220,113,1, 
18,2,8,10,6,2,4,380,189,4,27,0,0,4,4,78,60,0, 
47,1,34,13,528,9,1,151,1500,33,8,0,0,0,33,2062,898,0, 
6,3,2,5,171,0,10,95,137,19,73,6,0,0,9,72,38,0, 
4,3,1,3,6,0,5,1,33,4,31,5,0,0,4,9,7,0, 
30,4,6,25,528,1,3,64,356,33,162,0,1,1,25,179,103,0, 
7,6,2,5,6,0,0,386,38,4,95,0,0,0,3,22,10,0, 
5,2,3,2,28,0,2,0,35,8,16,2,0,0,8,16,15,0, 
46,2,15,38,741,0,11,47,644,39,32,6,9,5,28,285,172,3, 
12,5,1,11,78,0,0,67,127,13,194,0,2,0,7,77,27,0, 
2,5,2,0,1,0,1,54,7,2,143,1,0,0,2,3,2,0, 
6,6,0,6,28,1,3,385,110,8,79,0,0,1,8,25,35,0, 
0,1,0,0,0,5,129,282,0,0,8,9,0,43,0,0,0,4, 
20,1,4,16,378,0,17,0,560,28,8,3,6,9,6,246,142,1, 
9,2,0,9,21,0,3,19,144,7,15,0,2,2,0,49,20,0, 
7,3,2,6,153,0,5,95,123,18,73,3,1,0,6,60,31,0, 
10,2,1,9,45,1,5,18,155,10,18,0,0,0,10,77,37,1, 
17,1,1,16,15,0,2,12,140,6,11,0,2,2,4,55,31,0, 
0,1,0,0,0,0,1,0,3,1,22,1,0,0,1,1,1,0, 
19,2,1,18,55,0,10,17,240,11,19,6,3,2,6,109,48,0, 
5,1,1,4,28,1,0,0,23,8,8,0,0,0,8,25,7,0, 
11,2,1,10,6,0,5,12,44,4,31,0,0,0,4,27,12,0, 
6,2,2,4,15,1,5,1,50,6,12,0,0,5,6,18,12,0, 
7,2,1,7,55,0,3,0,48,11,13,2,5,0,4,31,15,0, 
13,2,1,13,351,0,0,4,747,27,44,0,0,0,2,249,291,8, 
2,1,2,0,1,0,13,0,42,2,8,0,0,13,2,2,10,0, 
10,1,3,7,10,1,3,0,64,5,8,0,0,3,0,39,18,1, 
12,2,2,10,153,0,10,9,370,18,10,8,13,2,5,110,75,0, 
5,2,1,5,105,0,5,95,109,15,68,3,0,0,6,56,28,0, 
2,3,1,1,1,0,0,387,12,2,32,0,0,0,2,7,4,0, 
20,1,2,18,28,0,10,0,141,8,8,10,0,0,8,78,33,0, 
17,5,4,13,253,4,3,412,1782,23,94,0,0,3,22,498,418,0, 
6,1,4,2,45,3,0,0,18,10,8,0,0,0,8,13,6,0, 
4,7,3,2,15,1,1,69,26,6,298,1,0,0,5,12,7,0, 
8,2,1,8,6,0,0,18,41,4,62,0,0,0,2,29,8,0, 
6,2,4,2,6,0,3,0,18,4,15,2,0,1,3,6,6,0, 
5,1,2,3,3,0,32,0,155,3,8,0,1,15,2,59,52,0, 
15,4,8,10,351,0,10,49,533,27,148,0,0,10,25,143,150,1, 
8,4,1,7,15,0,3,384,142,6,69,0,0,3,6,44,38,0, 
2,5,0,2,6,0,1,69,13,4,54,1,0,0,2,8,4,1, 
7,3,1,7,120,0,7,95,141,16,73,4,0,0,7,70,35,0, 
1,1,1,0,120,1,12,0,105,16,15,0,0,0,16,40,27,0, 
144,1,131,30,2850,3,13,249,2877,76,8,0,4,2,60,836,972,8, 
1,1,1,0,0,0,0,0,3,1,8,0,0,0,0,3,1,0, 
2,1,1,1,0,0,2,0,4,1,23,1,0,1,1,2,1,0, 
2,3,0,2,1,0,1,6,15,2,18,1,0,0,2,6,4,0, 
7,2,1,6,21,0,0,28,57,7,25,0,0,0,3,17,8,0, 
3,6,0,3,15,0,0,415,39,6,93,0,0,0,6,16,10,0, 
156,2,129,36,81003,1,5,4,6571,403,13,4,16,1,387,2603,1033,8, 
1,6,1,0,21,0,2,385,23,7,98,1,0,1,6,12,7,0, 
34,2,17,25,325,0,2,262,1091,26,80,0,13,2,6,362,310,1, 
3,2,3,0,3,0,1,0,12,3,10,0,0,1,3,8,3,0, 
2,3,0,2,3,3,4,380,39,3,38,0,0,4,3,13,9,0, 
9,3,1,8,21,0,1,388,222,7,33,0,3,1,4,47,74,0, 
27,1,5,23,3160,0,39,35,3184,80,8,19,39,20,32,752,764,9, 
8,3,8,0,15,3,3,4,18,6,19,0,0,0,3,6,6,0, 
3,5,2,1,3,0,1,53,10,3,134,1,0,0,3,5,3,0, 
7,1,4,4,45,1,0,0,30,10,8,0,0,0,9,20,8,0, 
4,3,4,0,0,1,1,6,3,1,26,1,0,0,1,1,1,0, 
16,2,7,9,78,0,10,4,184,13,33,4,0,3,13,36,39,0, 
4,2,1,3,28,0,7,0,38,8,26,7,0,0,8,15,10,0, 
2,1,1,1,36,0,4,0,94,9,8,0,1,4,8,24,36,0, 
20,1,13,7,36,0,8,0,149,9,8,2,0,6,6,54,37,0, 
8,1,1,7,465,0,5,39,235,31,30,0,5,5,26,82,67,0, 
24,6,2,22,435,3,10,387,986,30,94,0,0,10,25,334,331,7, 
3,2,1,2,21,0,10,3,72,7,21,7,0,3,6,32,17,0, 
5,8,1,4,3,0,0,388,43,3,109,0,0,0,3,15,7,0, 
12,5,1,11,3,0,1,67,43,3,47,0,0,1,2,25,11,0, 
86,1,68,25,46665,1,42,0,6017,306,8,0,4,34,290,1603,1542,3, 
6,3,1,5,105,0,3,95,166,15,73,2,0,0,5,76,41,1, 
14,3,1,13,21,0,0,22,231,7,68,0,1,0,1,74,53,0, 
15,2,3,12,666,0,6,42,395,37,310,1,2,5,32,170,92,2, 
6,1,2,5,55,0,36,0,270,11,8,0,0,17,11,32,61,0, 
1,1,1,0,0,0,6,0,3,1,23,1,0,1,1,1,1,0, 
4,2,1,3,6,0,1,11,24,4,22,0,0,1,4,10,9,0, 
12,2,3,9,10,3,1,18,63,5,62,0,0,0,2,23,11,0, 
1,2,1,0,6,0,1,0,26,4,11,0,0,1,3,12,6,0, 
13,1,3,10,10,0,1,0,129,5,8,1,0,0,5,36,43,0, 
4,8,2,2,21,0,6,388,67,7,109,1,0,1,7,25,16,0, 
2,2,1,1,3,0,2,2,12,3,33,2,0,0,3,4,3,0, 
2,1,0,2,6,0,3,0,60,4,8,0,1,0,3,16,22,0, 
2,1,1,1,6,0,3,0,44,4,8,0,1,3,3,10,14,0, 
15,3,2,13,91,0,4,15,128,14,70,4,0,0,1,46,43,0, 
3,3,1,2,3,0,3,1,21,3,31,3,0,0,3,5,5,0, 
6,1,5,1,3,0,6,0,11,3,8,1,0,2,3,5,3,0, 
6,6,1,5,55,0,3,398,75,11,99,0,0,3,11,29,20,0, 
5,3,3,2,6,1,1,3,25,4,17,0,0,0,1,7,5,0, 
2,3,1,1,3,0,1,32,10,3,21,0,0,1,3,6,3,0, 
4,3,1,3,105,0,5,95,97,15,73,3,0,0,5,48,25,0, 
6,1,1,5,136,0,12,114,212,17,8,10,1,0,16,69,45,0, 
10,1,2,8,153,2,1,39,137,18,8,0,1,1,15,78,40,0, 
11,3,5,6,78,3,1,95,53,13,75,0,0,1,9,25,15,0, 
5,1,3,2,15,0,2,2,21,6,10,2,0,0,6,9,8,0, 
0,4,0,0,1,0,1,43,7,2,33,0,0,1,2,2,3,0, 
2,2,1,1,10,0,3,0,29,5,11,3,2,0,3,6,17,0, 
6,3,1,5,120,0,7,95,128,16,73,4,0,0,7,64,32,0, 
7,5,1,6,10,0,3,69,100,5,54,0,0,3,3,31,25,1, 
26,4,8,18,21,3,1,396,209,7,57,0,0,1,7,79,62,0, 
13,1,1,13,66,0,2,0,254,12,8,0,9,2,3,116,68,0, 
34,3,1,33,1176,0,8,427,1189,49,96,0,2,3,16,262,166,1, 
5,2,4,1,21,3,1,95,24,7,68,1,0,0,5,8,7,0, 
2,6,2,0,0,0,2,74,7,1,56,0,0,0,1,2,1,1, 
4,7,1,3,36,0,2,406,76,9,115,0,0,2,8,31,22,0, 
8,1,1,7,45,0,15,0,166,10,8,0,0,1,5,69,43,1, 
3,1,2,2,21,0,4,0,79,7,8,0,1,4,6,17,25,0, 
3,7,3,1,10,1,1,70,23,5,255,1,0,0,4,9,6,0, 
33,4,11,23,190,2,0,52,312,20,141,0,0,0,14,150,94,0, 
36,2,7,31,703,0,27,12,909,38,36,3,10,10,24,331,148,1, 
0,1,0,0,0,0,1,204,0,0,8,0,0,0,0,0,0,1, 
10,1,5,5,78,0,0,0,235,13,8,0,3,0,10,70,68,0, 
18,3,11,7,120,3,2,97,61,16,84,0,0,2,9,35,17,0, 
4,3,1,3,78,0,4,95,75,13,73,3,0,0,4,39,19,0, 
26,3,4,22,1225,1,7,406,849,50,20,0,3,7,9,230,188,0, 
3,3,1,3,66,0,3,95,72,12,73,2,0,0,3,37,19,0, 
3,6,1,2,10,0,3,386,46,5,85,1,0,2,5,15,9,0, 
10,1,4,7,36,1,6,5,75,9,13,0,0,0,9,31,23,0, 
11,3,0,11,15,0,5,380,163,6,38,2,0,3,6,60,32,0, 
125,1,82,48,5356,0,14,0,1892,104,8,13,19,1,83,632,520,4, 
0,1,0,0,0,0,3,0,4,1,23,1,0,2,1,1,1,0, 
3,3,1,2,231,0,1,19,66,22,27,0,0,1,22,25,22,0, 
3,1,3,0,1,0,0,0,3,2,8,0,0,0,2,2,1,0, 
16,2,1,16,55,0,1,68,256,11,33,0,0,0,4,60,85,3, 
2,1,1,1,3,0,4,0,18,3,8,4,0,0,3,8,4,0, 
4,5,1,3,3,0,0,397,44,3,94,0,0,0,3,21,12,0, 
2,1,1,1,10,1,4,0,38,5,8,0,0,3,5,9,5,0, 
33,1,8,28,231,0,21,0,419,22,8,7,1,14,21,168,79,1, 
7,3,0,7,6,0,3,19,44,4,67,0,0,3,3,21,9,1, 
10,3,1,9,105,0,1,50,89,15,118,0,0,0,9,39,27,0, 
12,3,1,11,10,0,3,19,152,5,67,0,3,3,1,58,36,0, 
3,4,1,2,55,0,2,96,54,11,88,1,0,0,1,32,15,0, 
9,4,3,6,36,2,8,61,240,9,45,0,0,7,5,53,65,1, 
3,7,1,2,3,0,0,384,16,3,99,0,0,0,3,10,5,0, 
110,1,70,61,7381,0,97,0,2475,122,8,35,38,31,74,1026,489,9, 
15,1,7,8,36,0,4,0,70,9,8,1,0,0,7,40,15,0, 
6,2,1,5,45,0,5,0,72,10,18,0,0,5,8,39,22,0, 
15,2,0,15,21,0,2,8,195,7,19,1,0,1,6,77,51,1, 
14,3,8,7,435,0,16,95,257,30,82,9,0,0,14,117,65,0, 
12,6,6,6,28,2,0,384,41,8,91,0,0,0,8,18,10,0, 
3,1,1,2,6,0,2,0,42,4,8,0,1,2,3,11,10,0, 
4,6,0,4,10,0,1,385,85,5,79,0,0,1,5,16,16,0, 
5,1,2,3,36,0,5,0,115,9,16,0,1,4,8,24,31,0, 
5,3,1,5,10,0,1,12,40,5,45,1,0,0,2,17,10,0, 
20,3,2,19,55,0,2,408,231,11,58,2,1,0,10,79,46,2, 
2,3,1,1,10,0,2,387,18,5,35,2,0,0,5,9,5,0, 
2,1,2,0,10,0,0,0,0,5,8,0,0,0,5,5,0,0, 
17,1,2,16,351,0,13,0,606,27,8,13,16,0,9,306,157,1, 
7,3,1,7,6,0,16,37,166,4,72,0,0,7,3,34,38,2, 
15,1,5,10,36,0,3,0,74,9,8,3,1,0,8,37,19,0, 
8,4,4,4,105,0,5,97,110,15,79,3,0,0,5,58,28,0, 
5,3,1,5,120,0,8,95,101,16,73,5,0,0,6,54,29,0, 
1,1,1,0,1,0,0,0,3,2,8,0,0,0,2,2,1,0, 
51,4,22,34,990,0,2,63,549,45,161,0,3,0,31,243,124,0, 
2,1,1,1,21,0,4,0,74,7,8,0,1,4,6,11,22,0, 
25,2,20,6,66,1,6,3,199,12,10,2,0,2,9,45,52,1, 
4,2,1,3,28,0,7,0,38,8,26,7,0,0,8,15,10,0, 
4,1,2,2,15,1,1,0,32,6,8,0,0,1,1,10,15,0, 
11,5,1,10,36,2,2,413,150,9,84,0,0,2,9,49,48,0, 
2,2,1,1,0,0,0,2,4,1,33,0,0,0,1,2,1,0, 
4,2,3,1,6,0,0,7,27,4,17,0,1,0,3,7,11,0, 
69,4,28,51,3081,2,4,68,830,79,200,1,0,1,67,442,216,1, 
26,1,2,25,21,0,8,0,162,7,8,0,0,8,2,61,37,0, 
2,1,1,1,3,0,1,0,12,3,0,1,0,0,3,8,3,0, 
18,1,7,13,630,1,5,0,736,36,8,1,0,4,3,267,292,3, 
8,4,1,7,120,0,2,50,89,16,174,0,0,0,7,45,22,0, 
2,7,1,1,10,0,2,396,17,5,102,0,0,2,5,8,6,0, 
5,6,2,3,45,0,6,386,63,10,95,1,0,1,9,27,17,0, 
6,5,3,3,10,0,2,388,34,5,78,1,0,1,5,14,9,0, 
15,2,1,14,630,0,17,2,435,36,41,0,5,17,31,113,119,0, 
3,6,0,3,15,0,1,385,72,6,79,0,1,1,5,16,18,0, 
12,2,3,9,3828,2,25,402,1384,88,8,0,0,3,24,340,283,0, 
6,4,2,4,66,1,2,52,57,12,131,0,0,0,8,30,18,0, 
3,1,2,1,3,0,1,0,13,3,8,0,0,0,2,4,4,0, 
3,7,1,2,3,0,4,419,17,3,115,0,0,4,3,8,4,0, 
12,5,3,9,55,1,0,68,67,11,199,0,0,0,7,41,19,0, 
24,1,6,19,325,0,4,0,281,26,8,4,7,0,16,150,74,1, 
3,2,1,2,3,0,1,8,25,3,19,0,0,1,3,8,8,0, 
4,5,4,0,36,2,3,384,34,9,85,0,0,3,9,9,11,0, 
8,3,1,8,210,0,9,97,141,21,84,4,0,0,8,78,36,0, 
20,3,1,20,78,0,1,69,274,13,37,0,0,0,2,89,100,1, 
21,6,3,19,78,1,0,69,120,13,216,0,0,0,10,67,34,0, 
35,2,4,34,741,0,7,0,1106,39,43,1,1,6,2,369,331,1, 
6,3,1,5,55,0,6,5,107,11,40,0,0,6,11,21,34,0, 
3,8,1,2,3,0,0,388,21,3,110,0,0,0,3,11,4,0, 
3,3,1,2,3,0,1,58,15,3,37,0,0,0,0,9,5,0, 
2,4,1,1,6,0,4,384,23,4,41,1,0,1,4,10,5,0, 
8,3,4,4,91,0,6,95,107,14,76,3,0,1,5,53,27,0, 
15,2,2,15,28,0,9,18,190,8,62,0,2,9,3,73,46,0, 
2,1,1,1,3,1,6,0,19,3,8,0,0,0,1,4,3,0, 
4,1,4,0,28,0,2,0,24,8,8,0,0,2,8,8,8,1, 
66,2,56,19,1540,4,9,28,724,56,16,0,0,9,54,244,235,3, 
38,1,3,35,120,0,10,0,629,16,9,8,10,2,5,174,150,0, 
14,7,2,12,45,1,1,387,244,10,101,0,1,1,8,91,61,1, 
2,6,1,1,28,0,2,408,56,8,101,0,0,2,8,26,18,0, 
3,2,1,2,3,0,4,8,79,3,19,0,0,4,3,19,11,0, 
7,2,4,3,21,0,5,1,71,7,12,0,1,0,6,24,19,0, 
37,4,7,33,666,1,9,49,947,37,148,0,6,0,24,297,293,1, 
9,5,1,9,78,0,0,57,129,13,202,0,0,0,12,78,33,0, 
16,2,1,15,55,0,4,18,281,11,62,0,3,3,4,78,37,0, 
44,2,21,28,406,0,13,262,687,29,80,5,5,8,10,280,226,4, 
2,2,2,0,0,0,0,2,3,1,33,0,0,0,1,1,1,0, 
2,1,2,0,0,0,1,0,3,1,23,1,0,0,1,1,1,0, 
24,2,19,6,703,1,12,8,1440,38,46,0,0,9,37,84,342,0, 
3,3,1,2,3,0,2,1,11,3,31,2,0,0,2,5,3,0, 
3,5,1,2,3,0,2,387,17,3,75,0,0,2,3,10,4,0, 
11,1,1,10,36,0,2,12,198,9,11,0,3,2,5,65,66,0, 
2,1,2,0,0,0,1,0,3,1,23,1,0,0,1,1,1,0, 
11,2,3,8,28,0,7,219,796,8,55,0,0,6,8,104,260,0, 
1,5,1,0,3,5,1,384,11,3,76,0,0,1,3,3,3,0, 
18,3,5,13,45,0,0,274,308,10,103,0,0,0,10,118,94,2, 
2,3,1,1,1,0,0,387,12,2,32,0,0,0,2,7,4,0, 
0,1,0,0,1,2,3,0,3,2,8,0,0,2,2,2,1,0, 
9,6,2,7,15,1,3,386,48,6,95,0,1,3,3,27,14,0, 
35,3,25,10,153,9,11,52,306,18,27,2,0,6,6,94,88,1, 
7,2,0,7,190,0,2,6,87,20,30,2,0,0,19,47,29,0, 
8,2,4,4,780,0,49,20,347,40,25,22,0,0,39,105,100,1, 
