CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,RealBugCount
0,8,57,1,0,1,2,2,1,10,0,1,1,2,26,2,2,2,13,0,0,1,2,7,2,2,14,25,3,1.04,6,17,1,14,1,2,1,100,5,0,3,2,0,0,0,6,3,0,1,1,1,0,0,0,4,4,1,60,3,1,1,0,1,1,0,0
0,7,46,1,0,1,1,1,1,12,0,5,1,1,26,1,1,1,9,0,0,1,1,5,1,1,9,16,3,1.62,4,12,1,10,0,1,1,100,5,0,4,1,0,0,0,7,7,7,1,1,1,0,0,0,1,1,1,46,0,1,1,0,1,1,0,0
0,4,39,1,0,1,1,1,1,7,0,3,1,1,24,1,1,1,6,0,0,1,1,2,1,1,6,11,1,2.18,4,7,1,5,0,1,1,100,5,0,1,1,0,0,0,3,3,3,1,1,1,0,0,0,1,1,1,39,0,1,1,0,1,1,0,0
0,8,41,1,0,1,1,1,1,11,0,3,1,1,24,1,1,1,4,0,0,1,1,6,1,1,4,13,5,1.85,4,9,1,7,0,1,1,100,6,0,0,1,0,0,0,3,3,3,1,1,1,0,0,0,2,2,2,82,0,0.731707,0.5,0,3,2,1,0
0,3,37,1,0,1,1,1,1,6,0,3,1,1,24,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.67,4,5,1,3,0,1,1,100,5,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,74,0,0.72973,0.5,0,3,2,1,0
0,3,37,1,0,1,1,1,1,6,0,3,1,1,24,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.67,4,5,1,3,0,1,1,100,5,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,74,0,0.459459,0.5,0,4,2,0,0
0,5,40,1,0,1,1,1,1,8,0,3,1,1,24,1,1,1,7,0,0,1,1,3,1,1,7,12,1,2,4,8,1,6,0,1,1,100,5,0,2,1,0,0,0,3,3,3,1,1,1,0,0,0,2,2,2,80,0,0.725,0.5,0,3,2,1,0
0,5,39,1,0,1,1,1,1,8,0,3,1,1,24,1,1,1,5,0,0,1,1,3,1,1,5,11,2,2.18,4,7,1,5,0,1,1,100,5,0,1,1,0,0,0,3,3,3,1,1,1,0,0,0,4,4,4,78,1,0.74359,0.25,0,3,4,1,0
0,4,39,1,0,1,1,1,1,8,0,4,1,1,25,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.5,4,6,1,4,0,1,1,100,5,0,1,1,0,0,0,3,3,3,1,1,1,0,0,0,3,3,3,79,1,0.74359,0.333333,0,3,3,1,0
0,4,57,1,0,1,2,2,1,8,0,3,1,2,31,2,2,2,9,0,0,1,2,5,2,2,9,20,3,1.55,6,12,1,8,0,2,1,100,5,0,1,1,2,1,0,4,3.5,3,1,1,1,0,0,0,3,3,3,115,1,0.807018,0.333333,0,3,3,1,0
0,17,61,1,0,1,1,1,1,25,0,3,1,1,24,1,1,1,14,0,0,1,1,15,1,1,14,28,10,0.86,9,24,1,22,5,1,1,100,5,1,8,1,2,2,2,10,10,10,1,1,1,0,0,0,3,3,3,123,1,0.704918,0.333333,0,3,3,1,0
0,15,420,3,0,1,1,24,1,20,0,3,1,18,86,1,18,23,54,0,0,4,18,200,23,18,54,286,172,0.3,48,226,3,202,1,18,1,100,3,0,26,1,2,1.166667,0,11,3.333333,1,3,1.277778,1,2,0.45,0,13,13,5,834,19,0.797619,0.461538,0,3,5,3,0
0,5,42,1,0,1,1,1,1,10,0,4,1,1,25,1,1,1,6,0,0,1,1,3,1,1,6,12,2,2.08,5,8,1,6,1,1,1,100,6,0,0,1,2,2,2,4,4,4,1,1,1,0,0,0,2,2,2,84,0,0.761905,0.5,0,3,2,0,0
0,6,42,1,0,1,1,1,1,11,0,4,1,1,25,1,1,1,5,0,0,1,1,4,1,1,5,12,3,2.08,5,8,1,6,1,1,1,100,6,0,1,1,3,3,3,5,5,5,1,1,1,0,0,0,3,3,3,85,1,0.738095,0.333333,0,3,3,0,0
0,6,44,1,0,1,2,2,1,7,0,1,1,2,24,2,2,2,9,1,0,1,1,6,2,2,10,17,2,1.41,3,12,1,9,0,2,1,100,5,0,2,2,1,0.5,0,2,2,2,1,1,1,0,0,0,2,2,2,88,0,0.659091,0.5,0,2,2,0,0
0,14,52,1,0,1,0,1,1,21,0,4,1,1,24,1,1,1,12,0,0,1,1,11,1,1,11,22,6,1.09,6,17,1,15,3,1,1,0,2,0,8,1,1,1,1,10,10,10,1,1,1,0,0,0,3,3,3,106,2,0.384615,0.333333,0,3,3,1,0
0,0,30,0,0,0,1,0,0,0,0,0,0,0,23,1,0,0,3,0,0,0,0,1,0,0,3,5,0,4.6,2,3,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,64,4,1,0.666667,0,1,2,0,0
0,4,36,1,0,1,1,1,1,7,0,3,1,1,24,1,1,1,4,0,0,1,1,2,1,1,4,8,1,3,4,5,1,3,0,1,1,100,6,0,0,1,6,6,6,2,2,2,1,1,1,0,0,0,3,3,3,75,1,0.513514,0.333333,0,3,3,1,0
0,4,36,1,0,1,1,1,1,7,0,3,1,1,24,1,1,1,4,0,0,1,1,2,1,1,4,8,1,3,4,5,1,3,0,1,1,100,6,0,0,1,3,3,3,2,2,2,1,1,1,0,0,0,3,3,3,75,1,0.513514,0.333333,0,3,3,1,0
0,8,46,1,0,1,1,1,1,15,0,5,1,1,25,1,1,1,8,0,0,1,1,6,1,1,8,16,4,1.56,5,12,1,10,2,1,1,100,5,0,4,1,0,0,0,6,6,6,1,1,1,0,0,0,4,4,4,106,7,0.565217,0.25,0,3,4,0,0
0,5,42,1,0,1,1,1,1,10,0,5,1,1,26,1,1,1,6,0,0,1,1,3,1,1,6,12,2,2.17,4,8,1,6,0,1,1,100,5,0,2,1,0,0,0,4,4,4,1,1,1,0,0,0,2,2,2,84,0,0.619048,0.5,0,3,2,0,0
0,6,185,2,0,1,0,12,1,12,0,5,1,11,78,1,11,12,27,0,0,2,11,36,12,11,27,84,26,0.93,23,53,2,40,0,11,1,0,3,0,21,1,3,1.272727,1,11,2.818182,1,2,1.090909,1,1,0.230769,0,7,7,4,337,3,0.778378,0.428571,0,3,4,3,0
0,5,41,1,0,1,1,1,1,10,0,5,1,1,26,1,1,1,5,0,0,1,1,3,1,1,5,11,2,2.36,4,7,1,5,0,1,1,100,5,0,2,1,0,0,0,4,4,4,1,1,1,0,0,0,2,2,2,82,0,0.682927,0.5,0,3,2,1,0
0,7,46,1,0,1,1,1,1,13,0,5,1,1,26,1,1,1,8,0,0,1,1,5,1,1,8,15,3,1.73,5,11,1,9,1,1,1,100,5,0,3,1,0,0,0,5,5,5,1,1,1,0,0,0,3,3,3,93,1,0.717391,0.333333,0,3,3,1,0
0,6,48,1,0,1,1,1,1,12,0,5,1,1,26,1,1,1,10,0,1,1,1,5,1,1,10,16,2,1.62,6,12,1,10,1,1,1,50,5,0,5,1,1,1,1,5,5,5,1,1,1,0,0,0,3,3,3,97,1,0.666667,0.333333,0,3,3,1,0
0,4,39,1,0,1,1,1,1,9,0,5,1,1,25,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.5,4,6,1,4,0,1,1,100,5,0,1,1,0,0,0,3,3,3,1,1,1,0,0,0,2,2,2,78,0,0.769231,0.5,0,3,2,0,0
0,7,43,1,0,1,1,1,1,13,0,5,1,1,25,1,1,1,7,0,0,1,1,5,1,1,7,13,2,1.92,5,9,1,7,1,1,1,100,5,0,2,1,0,0,0,3,3,3,1,1,1,0,0,0,3,3,3,88,2,0.790698,0.333333,0,2,3,1,0
0,5,41,1,0,1,1,1,1,10,0,5,1,1,26,1,1,1,5,0,0,1,1,3,1,1,5,11,2,2.36,4,7,1,5,0,1,1,100,5,0,2,1,0,0,0,4,4,4,1,1,1,0,0,0,1,1,1,41,0,1,1,0,1,1,0,0
0,9,46,1,0,1,1,1,1,16,0,5,1,1,24,1,1,1,9,0,0,1,1,7,1,1,9,16,3,1.5,6,12,1,10,2,1,1,100,5,0,3,1,0,0,0,4,4,4,1,1,1,0,0,0,1,1,1,46,0,1,1,0,1,1,0,0
0,7,43,1,0,1,1,1,1,13,0,5,1,1,24,1,1,1,8,0,0,1,1,5,1,1,8,14,2,1.71,5,10,1,8,1,1,1,100,5,0,3,1,0,0,0,4,4,4,1,1,1,0,0,0,1,1,1,43,0,1,1,0,1,1,0,0
0,4,44,1,0,1,0,2,1,8,0,4,1,2,28,1,2,2,5,0,0,1,2,2,2,2,5,13,2,2.15,3,7,1,4,0,2,1,0,3,0,2,1,1,1,1,2,1.5,1,1,1,1,0,0,0,2,2,2,88,0,1,0.5,0,1,2,0,0
0,5,56,1,0,1,1,2,1,10,0,4,1,2,30,1,2,2,9,0,1,1,2,6,2,2,9,19,5,1.58,7,14,1,11,0,2,1,50,6,0,1,1,3,2.5,2,5,3.5,2,1,1,1,0,0,0,5,5,4,122,4,0.684211,0.4,0,3,4,1,0
0,4,42,1,0,1,1,1,1,9,0,5,1,1,26,1,1,1,7,0,0,1,1,2,1,1,7,12,1,2.17,4,8,1,6,0,1,1,100,5,0,3,1,0,0,0,5,5,5,1,1,1,0,0,0,3,3,2,85,1,1,0.666667,0,1,2,0,0
0,6,39,1,0,1,1,1,1,10,0,3,1,1,24,1,1,1,5,0,0,1,1,4,1,1,5,10,2,2.4,5,7,1,5,1,1,1,100,6,0,1,1,2,2,2,4,4,4,1,1,1,0,0,0,3,3,3,82,2,0.625,0.333333,0,3,3,0,0
0,4,50,1,0,1,0,2,1,11,0,6,1,2,33,1,2,2,5,0,0,1,2,3,2,2,5,13,3,2.54,4,8,1,5,0,2,1,0,3,0,5,1,2,1.5,1,4,3,2,1,1,1,0,0,0,4,4,3,102,2,0.588235,0.5,0,3,3,3,0
0,6,47,1,0,1,1,1,1,15,0,7,1,1,28,1,1,1,6,0,0,1,1,4,1,1,6,13,3,2.15,6,9,1,7,2,1,1,100,5,0,2,1,0,0,0,4,4,4,1,1,1,0,0,0,3,3,3,95,1,0.638298,0.333333,0,4,3,1,0
0,12,58,1,0,1,1,1,1,19,0,4,1,1,27,1,1,1,14,0,0,1,1,11,1,1,14,22,5,1.23,9,19,1,17,3,1,1,100,5,4,5,1,5,5,5,7,7,7,1,1,1,0,0,0,3,3,3,119,3,0.689655,0.333333,0,3,3,0,0
0,14,61,1,0,1,1,1,1,22,0,4,1,1,27,1,1,1,14,0,0,1,1,13,1,1,14,24,7,1.12,10,21,1,19,4,1,1,100,5,0,5,1,0,0,0,10,10,10,1,1,1,0,0,0,3,3,3,125,3,0.655738,0.333333,0,3,3,0,0
0,12,246,3,0,1,2,16,1,19,0,3,1,9,71,3,9,12,41,0,2,6,9,73,12,9,42,131,40,0.54,44,82,3,68,2,9,2,100,3,0,21,2,2,1.222222,0,26,4.222222,1,3,1.333333,1,2,0.538462,0,4,4,3,482,4,0.792683,0.5,0,4,3,1,0
0,4,41,1,0,1,1,1,1,5,0,0,1,1,25,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.5,6,6,1,4,1,1,1,100,6,0,0,1,0,0,0,2,2,2,1,1,1,0,0,0,2,2,2,82,0,0.658537,0.5,0,2,2,1,0
0,4,41,1,0,1,1,1,1,5,0,0,1,1,25,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.5,6,6,1,4,1,1,1,100,6,0,0,1,0,0,0,3,3,3,1,1,1,0,0,0,2,2,2,82,0,0.658537,0.5,0,2,2,1,0
0,4,41,1,0,1,1,1,1,5,0,0,1,1,25,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.5,6,6,1,4,1,1,1,100,6,0,0,1,0,0,0,3,3,3,1,1,1,0,0,0,2,2,2,82,0,0.658537,0.5,0,2,2,1,0
0,4,41,1,0,1,1,1,1,5,0,0,1,1,25,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.5,6,6,1,4,1,1,1,100,6,0,0,1,0,0,0,3,3,3,1,1,1,0,0,0,2,2,2,82,0,0.658537,0.5,0,2,2,1,0
0,14,61,1,0,1,1,1,1,18,0,2,1,1,27,1,1,1,16,0,0,1,1,12,1,1,16,25,5,1.08,9,21,1,19,2,1,1,100,5,0,5,1,0,0,0,7,7,7,1,1,1,0,0,0,3,3,3,125,3,0.704918,0.333333,0,3,3,0,0
0,9,77,3,0,1,0,5,2,15,0,5,2,3,34,1,3,5,13,0,0,3,3,12,5,3,13,35,7,0.97,8,20,3,14,1,3,2,0,3,0,3,1,1,0.333333,0,4,3.333333,2,3,1.666667,1,2,1.333333,0,2,2,2,154,0,0.454545,0.5,0,4,2,2,0
0,8,46,1,0,1,2,2,1,10,0,2,1,2,24,2,2,2,5,1,0,1,1,7,2,2,7,18,3,1.33,4,10,1,7,0,2,1,100,5,0,1,2,1,0.5,0,3,2,1,1,1,1,0,0,0,3,3,3,93,1,0.956522,0.333333,0,1,3,1,0
1,5,85,1,0,1,0,8,1,7,0,1,1,8,33,3,8,8,11,1,1,1,6,12,8,8,13,43,8,0.77,9,21,1,12,0,8,1,66,3,0,5,2,4,1.125,0,2,1.25,0,1,1,1,0,0,0,4,4,3,174,4,0.941176,0.5,0,1,3,2,0
0,6,240,2,0,1,2,19,1,9,0,2,1,17,75,4,17,18,44,8,2,3,9,52,18,17,44,135,39,0.56,30,83,2,61,0,17,1,100,3,0,11,2,3,1.352941,0,15,3.117647,0,2,1.058824,1,1,0.173913,0,8,8,5,496,17,0.666667,0.25,0,4,5,3,0
0,5,56,1,0,1,2,2,1,9,0,3,1,2,26,1,2,2,13,0,0,1,2,7,2,2,13,24,5,1.08,6,18,1,15,0,2,1,100,5,0,5,1,1,0.5,0,4,3.5,3,1,1,1,0,0,0,3,3,2,115,3,0.589286,0.666667,0,3,2,0,0
0,7,95,2,0,1,3,6,1,10,0,3,1,5,35,2,5,6,20,1,2,2,4,16,6,5,22,49,11,0.71,11,33,2,26,0,5,1,100,5,0,7,2,3,1.6,0,8,4.2,1,2,1.2,1,1,0.375,0,3,3,2,193,3,0.715789,0.666667,0,3,2,0,0
0,4,36,1,0,1,1,1,1,8,0,4,1,1,23,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.3,3,6,1,4,0,1,1,100,5,0,0,1,0,0,0,2,2,2,1,1,1,0,0,0,2,2,2,72,0,0.555556,0.5,0,3,2,0,0
3,10,175,1,0,1,0,6,1,18,0,5,1,6,72,1,6,6,27,2,1,1,1,47,6,6,27,83,40,0.87,20,67,1,60,1,6,1,50,2,0,15,1,3,2,1,19,6,1,1,1,1,0,0,0,4,4,4,355,5,0.76,0.25,0,3,4,3,0
0,4,76,1,0,1,2,3,1,10,0,5,1,3,40,2,3,3,14,0,0,1,3,7,3,3,14,27,4,1.48,9,18,1,13,0,3,1,100,5,0,2,1,2,0.666667,0,5,3,0,1,1,1,0,0,0,2,2,2,154,0,0.350649,0.5,0,4,2,2,0
0,8,58,2,0,1,0,3,2,13,0,4,2,2,27,1,2,3,7,0,0,2,2,7,3,2,7,23,5,1.17,8,12,2,8,1,2,2,0,3,0,3,1,1,1,1,4,3,2,2,1.5,1,1,0.75,0,3,3,3,117,1,0.655172,0.333333,0,3,3,0,0
0,14,55,1,0,1,1,1,1,20,0,3,1,1,26,1,1,1,12,0,0,1,1,13,1,1,12,22,7,1.18,7,19,1,17,3,1,1,100,5,0,5,1,0,0,0,9,9,9,1,1,1,0,0,0,3,3,3,113,3,0.636364,0.333333,0,3,3,0,0
0,10,232,3,0,1,2,13,1,16,0,4,1,10,75,3,10,13,36,0,2,3,10,61,13,10,37,119,37,0.63,38,74,3,59,2,10,1,100,3,0,19,2,2,1.2,0,23,3.6,1,3,1.3,1,2,0.5,0,4,4,3,457,8,0.724138,0.5,0,4,3,2,0
0,12,52,1,0,1,1,1,1,17,0,3,1,1,26,1,1,1,12,0,0,1,1,11,1,1,12,20,5,1.3,6,17,1,15,2,1,1,100,5,0,5,1,0,0,0,7,7,7,1,1,1,0,0,0,3,3,3,107,3,0.673077,0.333333,0,3,3,0,0
0,13,56,1,0,1,1,1,1,20,0,5,1,1,29,1,1,1,12,0,0,1,1,11,1,1,12,21,5,1.38,6,17,1,15,2,1,1,100,5,0,5,1,0,0,0,7,7,7,1,1,1,0,0,0,3,3,3,115,3,0.696429,0.333333,0,3,3,0,0
0,9,43,1,0,1,1,1,1,12,0,3,1,1,25,1,1,1,7,0,0,1,1,7,1,1,7,15,4,1.67,3,11,1,9,0,1,1,100,5,0,3,1,0,0,0,5,5,5,1,1,1,0,0,0,3,3,3,89,3,0.581395,0.333333,0,2,3,1,0
0,21,142,5,0,1,1,8,2,34,0,7,2,3,44,2,3,7,25,0,0,6,3,38,7,3,28,77,25,0.57,21,53,5,45,5,3,3,100,3,0,12,2,2,0.666667,0,28,10.333333,1,12,4.666667,1,2,1,0,5,5,5,288,4,0.485915,0.2,0,3,5,3,2
0,14,91,2,0,1,0,3,2,26,0,6,2,2,34,1,2,3,16,0,0,2,2,21,3,2,16,38,14,0.89,19,30,2,26,6,2,2,0,3,0,3,1,0,0,0,14,8,2,2,1.5,1,1,0.75,0,3,3,3,183,1,0.934066,0.333333,0,2,3,1,0
0,4,49,1,0,1,1,2,1,7,0,3,1,2,27,1,2,2,8,0,1,1,2,4,2,2,8,17,3,1.59,5,11,1,8,0,2,1,50,5,0,1,1,2,2,2,4,2.5,1,1,1,1,0,0,0,3,3,3,99,1,0.938776,0.333333,0,2,3,0,1
0,18,147,2,0,1,0,6,1,21,0,2,1,5,30,1,5,6,22,2,1,2,3,72,6,5,21,102,50,0.29,15,71,2,64,1,5,1,0,2,0,14,1,1,0.8,0,23,8.4,1,2,1.2,1,1,0.428571,0,3,3,3,297,3,0.428571,0.333333,0,5,3,1,0
0,4,38,1,0,1,1,1,1,9,0,5,1,1,25,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.5,3,6,1,4,0,1,1,100,6,2,0,1,3,3,3,2,2,2,1,1,1,0,0,0,2,2,2,76,0,0.605263,0.5,0,3,2,0,0
0,4,44,1,0,1,0,2,1,8,0,4,1,2,28,1,2,2,5,0,0,1,2,2,2,2,5,13,2,2.15,3,7,1,4,0,2,1,0,3,0,2,1,1,1,1,2,1.5,1,1,1,1,0,0,0,2,2,2,88,0,0.659091,0.5,0,2,2,1,0
0,0,29,0,0,0,1,0,0,0,0,0,0,0,20,1,0,0,4,0,0,0,0,1,0,0,4,6,0,3.33,3,4,0,3,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0.333333,0,3,3,2,59,1,0.551724,0.666667,0,3,2,0,0
0,4,34,1,0,1,1,1,1,7,0,3,1,1,23,1,1,1,4,0,0,1,1,2,1,1,4,9,1,2.56,2,5,1,3,0,1,1,100,6,0,1,1,0,0,0,3,3,3,1,1,1,0,0,0,3,3,2,69,1,0.470588,0.666667,0,3,2,0,0
0,4,34,1,0,1,1,1,1,7,0,3,1,1,23,1,1,1,4,0,0,1,1,2,1,1,4,9,1,2.56,2,5,1,3,0,1,1,100,6,0,1,1,0,0,0,3,3,3,1,1,1,0,0,0,3,3,2,69,1,0.558824,0.666667,0,3,2,0,0
0,7,110,2,0,1,0,9,1,10,0,3,1,8,44,2,8,9,16,2,0,2,6,16,9,8,20,55,10,0.8,11,30,2,20,0,8,1,0,3,0,7,2,1,0.875,0,3,1.75,0,2,1.125,1,1,0.272727,0,7,7,4,227,4,0.6,0.428571,0,4,4,2,0
0,4,41,1,0,1,1,1,1,10,0,6,1,1,28,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.8,3,6,1,4,0,1,1,100,6,0,0,1,2,2,2,2,2,2,1,1,1,0,0,0,3,3,2,83,1,0.536585,0.666667,0,3,2,0,0
0,4,41,1,0,1,1,1,1,10,0,6,1,1,28,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.8,3,6,1,4,0,1,1,100,6,0,0,1,2,2,2,2,2,2,1,1,1,0,0,0,3,3,2,83,1,0.609756,0.666667,0,3,2,0,0
0,5,37,1,0,1,1,1,1,8,0,3,1,1,23,1,1,1,5,0,0,1,1,3,1,1,5,11,2,2.09,3,7,1,5,0,1,1,100,5,0,2,1,0,0,0,4,4,4,1,1,1,0,0,0,2,2,2,74,0,0.594595,0.5,0,3,2,0,0
0,4,36,1,0,1,1,1,1,9,0,5,1,1,25,1,1,1,4,0,0,1,1,2,1,1,4,9,1,2.78,2,5,1,3,0,1,1,100,7,0,0,1,2,2,2,2,2,2,1,1,1,0,0,0,2,2,2,72,0,0.611111,0.5,0,2,2,1,0
0,4,36,1,0,1,1,1,1,9,0,5,1,1,25,1,1,1,4,0,0,1,1,2,1,1,4,9,1,2.78,2,5,1,3,0,1,1,100,7,0,0,1,2,2,2,2,2,2,1,1,1,0,0,0,2,2,2,72,0,0.611111,0.5,0,2,2,1,0
0,4,44,1,0,1,0,2,1,8,0,4,1,2,28,1,2,2,5,0,0,1,2,2,2,2,5,13,2,2.15,3,7,1,4,0,2,1,0,3,0,2,1,1,1,1,2,1.5,1,1,1,1,0,0,0,2,2,2,88,0,0.659091,0.5,0,2,2,1,0
0,4,36,1,0,1,1,1,1,7,0,3,1,1,23,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.3,3,6,1,4,0,1,1,100,6,1,0,1,0,0,0,2,2,2,1,1,1,0,0,0,2,2,2,72,0,0.583333,0.5,0,3,2,0,0
0,3,33,1,0,1,1,1,1,6,0,3,1,1,23,1,1,1,4,0,0,1,1,1,1,1,4,8,0,2.88,2,4,1,2,0,1,1,100,7,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,2,66,0,0.575758,0.5,0,2,2,1,0
0,4,36,1,0,1,1,1,1,7,0,3,1,1,23,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.3,3,6,1,4,0,1,1,100,5,0,1,1,0,0,0,3,3,3,1,1,1,0,0,0,2,2,2,72,0,0.583333,0.5,0,3,2,0,0
0,4,53,1,0,1,0,3,1,8,0,4,1,3,32,1,3,3,6,0,0,1,3,3,3,3,6,17,3,1.88,4,9,1,5,0,3,1,0,3,0,3,1,1,1,1,2,1.333333,1,1,1,1,0,0,0,2,2,2,106,0,0.716981,0.5,0,2,2,1,0
0,3,35,1,0,1,1,1,1,6,0,3,1,1,23,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.56,3,5,1,3,0,1,1,100,5,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,70,0,0.571429,0.5,0,3,2,0,0
0,3,33,1,0,1,1,1,1,6,0,3,1,1,23,1,1,1,4,0,0,1,1,1,1,1,4,8,0,2.88,2,4,1,2,0,1,1,100,6,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,66,0,0.575758,0.5,0,2,2,1,0
0,3,33,1,0,1,1,1,1,6,0,3,1,1,23,1,1,1,4,0,0,1,1,1,1,1,4,8,0,2.88,2,4,1,2,0,1,1,100,7,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,66,0,0.575758,0.5,0,2,2,1,0
0,5,47,1,0,1,0,2,1,9,0,4,1,2,28,1,2,2,6,0,0,1,2,4,2,2,6,15,3,1.87,4,9,1,6,0,2,1,0,3,0,4,1,2,1.5,1,4,3,2,1,1,1,0,0,0,2,2,2,94,0,0.659574,0.5,0,2,2,2,0
0,4,38,1,0,1,1,1,1,9,0,5,1,1,25,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.5,3,6,1,4,0,1,1,100,6,0,0,1,1,1,1,2,2,2,1,1,1,0,0,0,2,2,2,76,0,0.605263,0.5,0,3,2,0,0
0,4,38,1,0,1,1,1,1,9,0,5,1,1,25,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.5,3,6,1,4,0,1,1,100,6,0,0,1,1,1,1,2,2,2,1,1,1,0,0,0,2,2,2,76,0,0.605263,0.5,0,3,2,0,0
0,8,70,2,0,1,2,5,1,10,0,1,1,4,26,2,4,5,13,0,3,2,4,15,5,4,16,36,8,0.72,8,24,2,19,0,4,1,100,5,0,4,2,4,1.5,0,4,2.5,2,1,1,1,0,0,0,2,2,2,140,0,0.728571,0.5,0,3,2,0,0
0,3,35,1,0,1,1,1,1,6,0,3,1,1,23,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.56,3,5,1,3,0,1,1,100,5,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,70,0,0.571429,0.5,0,3,2,0,0
0,4,36,1,0,1,1,1,1,7,0,3,1,1,23,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.3,3,6,1,4,0,1,1,100,7,1,1,1,0,0,0,3,3,3,1,1,1,0,0,0,2,2,2,72,0,0.583333,0.5,0,3,2,0,0
0,4,36,1,0,1,1,1,1,7,0,3,1,1,23,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.3,3,6,1,4,0,1,1,100,6,1,1,1,0,0,0,3,3,3,1,1,1,0,0,0,2,2,2,72,0,0.5,0.5,0,3,2,0,0
0,4,47,1,0,1,0,2,1,8,0,4,1,2,31,1,2,2,5,0,0,1,2,2,2,2,5,13,2,2.38,3,7,1,4,0,2,1,0,3,0,2,1,1,1,1,2,1.5,1,1,1,1,0,0,0,3,3,2,95,1,0.659574,0.666667,0,3,2,0,0
0,3,33,1,0,1,1,1,1,6,0,3,1,1,23,1,1,1,4,0,0,1,1,1,1,1,4,8,0,2.88,2,4,1,2,0,1,1,100,8,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,66,0,0.484848,0.5,0,2,2,1,0
0,3,35,1,0,1,1,1,1,6,0,3,1,1,23,1,1,1,5,0,0,1,1,1,1,1,5,9,0,2.56,3,5,1,3,0,1,1,100,5,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,2,2,2,70,0,0.571429,0.5,0,3,2,0,0
0,4,36,1,0,1,1,1,1,7,0,3,1,1,23,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.3,3,6,1,4,0,1,1,100,7,1,1,1,0,0,0,3,3,3,1,1,1,0,0,0,2,2,2,72,0,0.583333,0.5,0,3,2,0,0
0,4,36,1,0,1,1,1,1,7,0,3,1,1,23,1,1,1,5,0,0,1,1,2,1,1,5,10,1,2.3,3,6,1,4,0,1,1,100,6,1,1,1,0,0,0,3,3,3,1,1,1,0,0,0,2,2,2,72,0,0.5,0.5,0,3,2,0,0
0,4,47,1,0,1,0,2,1,8,0,4,1,2,31,1,2,2,5,0,0,1,2,2,2,2,5,13,2,2.38,3,7,1,4,0,2,1,0,3,0,2,1,1,1,1,2,1.5,1,1,1,1,0,0,0,3,3,2,95,1,0.659574,0.666667,0,3,2,0,0
